eventID,year,month,day,hour,minute,second,longitude,latitude,depth,magnitude,sigmaMagnitude
usp000a0xt,2000,09,28,05,51,23,-80.692,-0.478,33,4.77,0
usp000a0ph,2000,09,23,02,31,54,-76.631,-5.154,33,4.94,0
usp000a0fm,2000,09,18,13,07,32,-78.139,-1.734,175.1,4.515,0
usp000a08a,2000,09,14,12,46,16,-79.326,-0.547,33,4.515,0
usp0009zzm,2000,09,10,04,37,29,-77.678,-3.398,33,4.94,0
usp0009zz9,2000,09,10,00,44,50,-83.083,3.496,33,4.77,0
usp0009zwb,2000,09,08,10,26,22,-80.85,-4.479,33,5.025,0
usp0009zps,2000,09,04,05,33,44,-80.006,1.9,33,4.77,0
usp0009zmf,2000,09,03,07,04,17,-77.451,-5.447,44.4,4.77,0
usp0009zja,2000,09,02,04,05,11,-78.231,-5.952,100,4.77,0
usp0009yrk,2000,08,19,00,50,50,-80.856,-5.108,33,4.515,0
usp0009ydw,2000,08,14,04,05,02,-80.319,-2.159,81.7,4.855,0
usp0009ybz,2000,08,13,04,19,02,-77.76,-5.174,33,5.365,0
usp0009yaa,2000,08,12,02,52,47,-78.764,2.301,33,4.855,0
usp0009y32,2000,08,07,19,49,27,-78.512,3.061,33,4.43,0
usp0009xzs,2000,08,06,05,15,41,-77.832,-5.249,33,5.195,0
usp0009xz6,2000,08,05,19,25,59,-77.799,-5.266,33,4.94,0
usp0009wn6,2000,07,17,03,19,26,-82.306,3.919,33,4.43,0
usp0009v6b,2000,06,27,07,10,29,-77.414,1.464,142.7,5.45,0
usp0009v5g,2000,06,26,19,43,18,-77.316,-1.231,208,4.43,0
usp0009uj2,2000,06,14,04,17,48,-79.076,-0.297,33,4.685,0
usp0009ucg,2000,06,10,14,09,17,-79.64,-6.688,33,4.94,0
usp0009uan,2000,06,09,15,09,10,-79.443,2.457,33,5.025,0
usp0009tdv,2000,05,24,10,36,02,-80,1.925,33,4.77,0
usp0009tdb,2000,05,24,02,50,55,-79.246,-1.144,92.5,4.26,0
usp0009t15,2000,05,15,22,58,04,-78.859,-0.91,33,4.855,0
usp0009swu,2000,05,13,23,49,52,-80.164,-2.617,74.6,4.77,0
usp0009sn9,2000,05,08,18,12,06,-80.767,-6.415,46.9,4.685,0
usp0009rsr,2000,04,24,04,50,43,-80.341,-1.283,33,4.09,0
usp0009rd0,2000,04,16,18,29,57,-81.051,-3.844,33,4.77,0
usp0009r9h,2000,04,14,11,59,51,-79.575,-2.991,54.3,4.515,0
usp0009r4b,2000,04,11,03,14,13,-75.892,-2.144,33,4.345,0
usp0009qz0,2000,04,07,19,14,18,-79.779,2.058,10,4.345,0
usp0009qrj,2000,04,03,09,52,45,-75.885,3.615,184.9,5.195,0
usp0009qm2,2000,04,01,05,36,34,-77.699,-3.157,33,4.09,0
usp0009qd1,2000,03,28,23,28,47,-75.299,-2.639,33,4.77,0
usp0009q95,2000,03,27,09,54,18,-79.779,-5.428,76.4,4.855,0
usp0009q58,2000,03,25,12,40,17,-77.749,-1.562,160.3,4.43,0
usp0009q2f,2000,03,23,16,58,49,-76.398,-1.362,33,4.685,0
usp0009p1n,2000,02,27,22,20,15,-80.47,-5.429,100,4.6,0
usp0009njn,2000,02,17,03,34,11,-78.309,-4.485,33,4.6,0
usp0009nfj,2000,02,14,17,51,55,-77.296,-5.643,33,5.11,0
usp0009n8e,2000,02,09,12,02,13,-75.59,-6.236,43.9,4.77,0
usp0009n6u,2000,02,08,07,09,14,-80.381,-4.29,73.9,5.025,0
usp0009n41,2000,02,06,07,12,38,-80.361,-4.257,74.6,5.11,0
usp0009mz9,2000,02,02,23,40,20,-76.519,2.082,62,4.855,0
usp0009mws,2000,01,31,23,05,22,-80.716,-1.203,33,4.855,0
usp0009mw2,2000,01,31,10,32,13,-80.132,0.214,33,5.11,0
usp0009mvt,2000,01,31,07,55,16,-80.141,0.179,33,4.77,0
usp0009m68,2000,01,15,19,51,28,-78.903,-5.232,105.8,4.77,0
usp0009kgb,1999,12,30,09,30,05,-77.486,3.405,76,4.26,0
usp0009kch,1999,12,27,23,22,54,-79.854,-2.232,33,4.855,0
usp0009hmz,1999,11,14,17,14,21,-77.672,-1.453,175.7,4.6,0
usp0009hgx,1999,11,13,04,02,40,-79.71,2.695,33,4.685,0
usp0009h68,1999,11,06,16,46,00,-80.651,-5.07,44.6,5.11,0
usp0009gs8,1999,10,29,14,05,48,-75.805,3.56,200,4.6,0
usp0009gbs,1999,10,21,06,36,16,-78.082,-1.606,166,5.11,0
usp0009frt,1999,10,12,13,09,10,-79.455,-3.597,78.2,5.195,0
usp0009ehp,1999,09,17,08,54,23,-78.491,-1.076,10,5.11,0
usp0009ehe,1999,09,17,03,45,17,-74.952,-6.34,91.1,4.855,0
usp0009e9g,1999,09,10,13,48,41,-78.131,-5.532,33,4.855,0
usp0009dwe,1999,09,01,02,54,22,-79.802,2.599,33,5.11,0
usp0009dr2,1999,08,28,02,52,10,-80.102,0.747,33,4.94,0
usp0009dac,1999,08,19,02,21,27,-78.077,-2.894,33,4.855,0
usp0009d6r,1999,08,17,07,44,12,-80.945,-6.065,28.5,4.77,0
usp0009cpa,1999,08,06,00,53,16,-79.25,0.748,96.5,4.6,0
usp0009bzf,1999,07,22,19,59,52,-75.732,3.827,65.4,4.685,0
usp0009b8k,1999,07,07,23,37,58,-81.829,-3.547,28.6,4.43,0
usp0009ama,1999,06,27,00,31,08,-81.058,-5.01,33,4.94,0
usp00098pv,1999,05,25,02,18,11,-80.645,-4.286,33,5.025,0
usp00098pu,1999,05,25,02,15,58,-80.348,-0.799,33,4.94,0
usp00098kp,1999,05,23,10,26,53,-77.59,-1.502,204.6,4.515,0
usp000985j,1999,05,17,07,14,20,-79.713,2.856,33,4.685,0
usp0009714,1999,04,29,09,10,09,-81.348,-6.529,33,4.855,0
usp00096ns,1999,04,21,11,29,26,-77.307,-0.26,54.4,4.6,0
usp00096h6,1999,04,18,12,32,26,-77.902,-1.63,200,4.345,0
usp00096gt,1999,04,18,05,49,40,-80.037,2.457,33,4.77,0
usp00095y4,1999,04,07,18,13,41,-80.932,-6.534,33,4.6,0
usp00095vc,1999,04,06,03,58,46,-78.062,3.891,33,5.11,0
usp00095vb,1999,04,06,02,09,16,-77.933,3.891,169.6,4.43,0
usp00095kg,1999,04,01,06,16,02,-77.247,-1.152,200,3.92,0
usp000930x,1999,02,18,12,02,58,-79.595,-2.181,66.6,5.28,0
usp00092he,1999,02,09,11,33,29,-77.613,-4.778,33,4.515,0
usp00092g7,1999,02,08,18,10,06,-78.195,3.688,33,4.6,0
usp00090ec,1998,12,31,21,41,38,-83.313,2.042,33,5.025,0
usp0008zz9,1998,12,21,18,13,32,-79.665,0.405,100,4.515,0
usp0008z16,1998,12,01,14,55,18,-78.528,-6.378,33,4.855,0
usp0008ywd,1998,11,29,05,36,02,-83.3,2.153,33,4.855,0
usp0008y99,1998,11,15,23,54,46,-76.803,-3.851,100,4.77,0
usp0008wuz,1998,10,21,16,12,39,-77.023,-6.319,128.9,4.26,0
usp0008ws8,1998,10,19,23,05,15,-79.234,3.473,33,4.94,0
usp0008wk9,1998,10,16,04,17,19,-79.049,-1.223,33,4.77,0
usp0008w5d,1998,10,07,22,46,41,-77.874,-5.062,47.7,4.94,0
usp0008vnw,1998,09,28,17,40,56,-81.004,-6.22,123,4.685,0
usp0008vey,1998,09,24,09,35,15,-79.447,2.308,33,4.345,0
usp0008vd3,1998,09,23,09,35,41,-76.768,-5.379,33,5.11,0
usp0008v9f,1998,09,21,03,02,23,-77.166,-2.139,176.6,4.515,0
usp0008v0z,1998,09,16,11,28,56,-79.348,-3.242,104.2,5.195,0
usp0008uv9,1998,09,13,05,12,32,-81.662,-1.285,33,4.685,0
usp0008ukf,1998,09,07,20,55,19,-76.929,-3.908,103.1,4.94,0
usp0008tnt,1998,08,22,00,27,29,-79.199,0.913,33,4.685,0
usp0008tkk,1998,08,20,20,46,24,-77.464,-5.508,33,4.6,0
usp0008t1c,1998,08,09,22,35,24,-80.985,-0.798,33,4.855,0
usp0008swe,1998,08,07,05,50,42,-80.417,-0.811,33,4.94,0
usp0008sw6,1998,08,07,03,06,39,-80.881,-0.916,33,4.515,0
usp0008sv6,1998,08,06,11,02,28,-80.405,-0.069,33,4.43,0
usp0008ssn,1998,08,04,22,55,28,-80.319,-0.319,33,4.77,0
usp0008sse,1998,08,04,20,04,09,-79.92,-0.853,33,4.94,0
usp0008ss4,1998,08,04,17,35,04,-80.399,-0.609,33,5.62,0
usp0008shq,1998,07,31,12,32,00,-80.004,0.31,33,4.77,0
usp0008rvt,1998,07,19,18,15,09,-76.89,-5.993,33,4.77,0
usp0008ruc,1998,07,18,23,51,27,-77.993,1.082,33,4.94,0
usp0008ru6,1998,07,18,21,39,02,-80.37,-1.777,33,4.6,0
usp0008rc7,1998,07,12,08,02,10,-79.913,-4.669,33,4.685,0
usp0008ra1,1998,07,10,20,56,26,-77.104,-6.162,33,5.11,0
usp0008r1j,1998,07,06,09,31,28,-80.892,-1.585,33,4.77,0
usp0008r1d,1998,07,06,08,59,50,-81.087,-1.887,33,4.6,0
usp0008qwn,1998,07,03,16,41,47,-80.259,-3.954,78.9,4.94,0
usp0008q9d,1998,06,22,07,03,13,-76.81,2.722,142.4,4.855,0
usp0008q7q,1998,06,21,08,19,14,-82.759,3.675,33,4.77,0
usp0008p24,1998,05,31,00,39,35,-80.776,-1.14,100,4.345,0
usp0008nx3,1998,05,29,03,51,28,-78.908,-3.575,102.2,5.025,0
usp0008nry,1998,05,26,23,30,06,-80.418,-0.548,33,4.43,0
usp0008n8r,1998,05,17,09,39,43,-78.035,-1.765,200,4.345,0
usp0008n2f,1998,05,14,19,03,35,-79.449,3.352,33,5.025,0
usp0008m2w,1998,04,28,08,40,08,-80.727,-6.535,48.5,4.855,0
usp0008kqy,1998,04,22,00,57,33,-74.369,3.256,68.9,4.43,0
usp0008kjy,1998,04,19,17,47,35,-77.344,-1.482,157.5,4.175,0
usp0008jb7,1998,03,31,16,12,45,-74.349,-6.703,163.6,5.11,0
usp0008j63,1998,03,28,19,59,11,-80.684,-5.791,33,5.025,0
usp0008j2v,1998,03,26,16,12,50,-79.667,-3.119,100,4.6,0
usp0008hsj,1998,03,21,02,18,54,-80.709,-4.253,33,5.28,0
usp0008hkv,1998,03,17,10,03,28,-77.146,-3.907,100,4.43,0
usp0008h9f,1998,03,10,18,33,45,-76.044,-4.818,105.4,3.665,0
usp0008h8r,1998,03,10,08,43,27,-76.955,-5.93,33,4.175,0
usp0008h0d,1998,03,06,03,02,45,-82.043,-5.775,33,4.345,0
usp0008gt7,1998,03,02,02,35,05,-80.899,-3.724,33,4.175,0
usp0008f8u,1998,01,31,19,20,06,-82.891,3.298,10,4.855,0
usp0008ege,1998,01,17,03,17,29,-80.02,-2.227,100,5.28,0
usp0008ce6,1997,12,10,20,15,33,-83.246,2.65,33,4.515,0
usp0008ayv,1997,11,19,10,34,17,-76.467,3.23,85.5,4.855,0
usp0008as6,1997,11,16,10,19,30,-83.791,1.96,33,4.685,0
usp0008a4a,1997,11,05,10,37,52,-78.751,-2.396,107.9,5.025,0
usp000898w,1997,10,18,11,06,30,-79.69,2.725,10,5.025,0
usp00087bk,1997,09,09,18,54,15,-76.276,-5.75,119,4.855,0
usp00087bc,1997,09,09,16,17,39,-80.438,0.717,33,4.515,0
usp00087af,1997,09,08,20,48,26,-79.814,2.644,10,5.11,0
usp00087a0,1997,09,08,14,23,55,-81.662,-3.502,33,4.77,0
usp000877w,1997,09,07,02,45,59,-79.821,2.626,10,5.195,0
usp00086w8,1997,08,30,06,49,27,-80.493,-2.783,33,4.855,0
usp00086r7,1997,08,26,14,27,00,-81.327,-5.593,33,5.11,0
usp00086jr,1997,08,21,23,17,36,-77.556,-2.464,33,4.685,0
usp0008638,1997,08,11,12,55,04,-77.806,-2.93,35.4,5.28,0
usp000860d,1997,08,09,21,19,52,-76.878,-5.548,116.4,4.77,0
usp00085x0,1997,08,07,13,12,38,-76.791,3.591,104.5,4.515,0
usp00085m2,1997,07,31,04,43,22,-75.364,-5.838,50,4.515,0
usp0008582,1997,07,23,14,03,29,-75.947,-6.098,30.4,5.535,0
usp00084z8,1997,07,17,12,45,36,-74.027,3.774,42.4,5.195,0
usp00084u5,1997,07,13,23,51,11,-80.485,-1.267,33,4.685,0
usp00084px,1997,07,11,06,14,54,-79.536,2.538,30.1,4.515,0
usp00084gm,1997,07,07,08,24,16,-75.874,-6.254,136.7,4.005,0
usp000849h,1997,07,03,04,47,19,-79.328,3.026,33,4.94,0
usp000840k,1997,06,26,18,21,47,-79.659,-2.522,61.6,4.6,0
usp00083zb,1997,06,26,01,31,10,-79.846,2.027,33,4.77,0
usp00083k9,1997,06,16,09,25,22,-77.694,-1.292,187.1,4.855,0
usp00083eb,1997,06,12,11,35,27,-78.022,2.552,137.7,4.26,0
usp000835x,1997,06,05,16,14,33,-83.978,3.422,33,4.855,0
usp00082xu,1997,05,28,22,02,45,-77.102,-2.845,150,4.005,0
usp00082ue,1997,05,25,22,22,43,-79.605,-1.946,83.5,4.855,0
usp00082n8,1997,05,21,20,42,27,-77.998,-2.826,52.3,4.685,0
usp00082k8,1997,05,20,11,15,16,-79.149,-1.846,33,4.345,0
usp00081v4,1997,05,06,15,12,35,-81.213,-4.823,33,4.175,0
usp00080wq,1997,04,21,10,42,08,-78.528,3.134,33,4.26,0
usp00080jz,1997,04,14,19,35,07,-77.896,-5.127,100,4.26,0
usp000802h,1997,04,06,17,24,56,-77.837,-2.788,33,5.45,0
usp0007zv2,1997,04,02,14,55,15,-78.507,-5.41,33,4.09,0
usp0007z7z,1997,03,22,01,11,09,-82.764,3.567,33,4.515,0
usp0007z7w,1997,03,21,23,55,13,-82.75,3.301,33,4.515,0
usp0007yzp,1997,03,17,19,58,38,-75.75,-4.499,100,4.685,0
usp0007ywb,1997,03,15,19,45,49,-83.858,2.374,33,4.685,0
usp0007yvd,1997,03,15,00,56,58,-77.531,-1.272,200,4.345,0
usp0007y9k,1997,03,05,02,28,55,-80.556,-3.687,37.2,5.621,0
usp0007y7h,1997,03,03,20,40,43,-76.603,-4.624,33,4.43,0
usp0007xbf,1997,02,16,10,23,00,-77.844,-2.949,33,4.005,0
usp0007wrz,1997,02,04,13,14,35,-77.822,-2.61,33,4.515,0
usp0007wn5,1997,02,01,23,44,14,-80.463,2.225,33,4.77,0
usp0007vse,1997,01,12,07,17,43,-78.811,-3.073,100,4.175,0
usp0007vq1,1997,01,10,11,47,49,-80.959,-5.808,33,5.025,0
usp0007vjs,1997,01,07,02,12,29,-77.265,-5.802,33,5.195,0
usp0007v81,1996,12,31,09,25,44,-80.843,-1.265,33,4.26,0
usp0007v7j,1996,12,31,03,28,11,-80.639,-1.125,50,4.175,0
usp0007v2w,1996,12,27,15,08,55,-77.327,-5.839,41.7,5.195,0
usp0007uv1,1996,12,23,01,44,07,-79.641,0.353,33,3.835,0
usp0007uqu,1996,12,20,09,25,50,-77.892,-2.236,100,4.175,0
usp0007upk,1996,12,19,18,42,36,-79.144,2.581,33,4.345,0
usp0007upj,1996,12,19,17,50,52,-81.683,-5.726,33,3.835,0
usp0007upb,1996,12,19,13,46,41,-79.165,2.898,33,4.6,0
usp0007uk3,1996,12,17,07,32,53,-80.871,-0.427,33,4.94,0
usp0007uh6,1996,12,15,23,30,11,-80.684,-0.237,33,5.025,0
usp0007ufh,1996,12,14,23,25,40,-77.728,-2.677,33,4.94,0
usp0007uff,1996,12,14,22,18,18,-79.828,-5.474,95.9,5.025,0
usp0007ua6,1996,12,12,02,48,15,-80.016,1.597,33,4.09,0
usp0007u9t,1996,12,11,21,15,49,-79.135,0.775,33,4.26,0
usp0007u6f,1996,12,09,13,25,20,-77.794,-1.703,145.1,4.77,0
usp0007u6e,1996,12,09,13,06,52,-80.649,-0.32,33,4.855,0
usp0007u62,1996,12,09,11,01,52,-76.088,-5.79,33,4.6,0
usp0007u22,1996,12,06,22,50,31,-80.685,-4.341,49.3,4.6,0
usp0007t3m,1996,11,16,11,13,00,-77.759,-1.461,200,4.43,0
usp0007sty,1996,11,11,00,24,35,-83.133,3.257,33,4.94,0
usp0007sr5,1996,11,09,09,05,08,-80.935,-0.619,33,5.195,0
usp0007r0m,1996,10,06,15,25,12,-80.998,-5.843,33,5.025,0
usp0007qty,1996,10,01,21,57,38,-77.02,-1.897,150,4.94,0
usp0007qfq,1996,09,25,17,30,32,-79.219,-4.041,100.3,5.11,0
usp0007px8,1996,09,14,01,41,29,-75.156,-5.286,33,5.195,0
usp0007p49,1996,08,27,15,01,14,-78.395,-3.219,33,4.685,0
usp0007ng0,1996,08,12,21,17,17,-77.1,-5.54,25,4.77,0
usp0007n8a,1996,08,08,02,15,36,-79.218,-2.026,118.6,4.855,0
usp0007n4m,1996,08,05,09,24,56,-80.432,-1.498,33,4.6,0
usp0007mvk,1996,07,30,17,10,25,-76.958,-6.365,152.5,4.175,0
usp0007msw,1996,07,29,00,28,13,-80.633,1.935,33,4.43,0
usp0007mg9,1996,07,23,14,52,50,-77.757,-2.615,33,5.025,0
usp0007kqe,1996,07,04,17,07,59,-80.172,-6.128,74,4.515,0
usp0007kgw,1996,06,30,11,44,27,-77.101,-0.58,33,4.855,0
usp0007k40,1996,06,22,12,50,20,-76.967,-5.622,33,5.11,0
usp0007jxu,1996,06,18,08,01,29,-79.992,0.792,33,4.685,0
usp0007jxj,1996,06,18,04,49,50,-79.9,0.885,33,4.515,0
usp0007jt4,1996,06,15,12,32,05,-81.108,-2.682,50,4.43,0
usp0007jr9,1996,06,14,10,04,25,-76.958,-3.564,110.6,4.6,0
usp0007j9c,1996,06,07,18,59,38,-80.63,-4.179,33,4.175,0
usp0007j7z,1996,06,06,15,04,38,-77.103,-2.043,33,4.6,0
usp0007j48,1996,06,03,19,39,44,-78.679,3.205,33,4.77,0
usp0007j16,1996,06,02,00,45,19,-80.972,-5.842,33,4.855,0
usp0007j11,1996,06,01,22,34,29,-79.632,2.889,22.5,4.43,0
usp0007hx6,1996,05,29,11,41,26,-80.965,-4.008,67,4.77,0
usp0007hvx,1996,05,28,11,03,12,-79.125,3.174,33,4.77,0
usp0007hpv,1996,05,22,23,30,34,-79.596,1.956,33,4.685,0
usp0007h6g,1996,05,10,04,35,28,-77.649,-2.591,33,4.77,0
usp0007h4r,1996,05,09,02,18,22,-77.06,-0.615,33,4.515,0
usp0007h45,1996,05,08,13,27,52,-77.653,-2.629,33,4.685,0
usp0007h3v,1996,05,08,09,00,53,-77.603,-5.7,33,4.43,0
usp0007h3j,1996,05,08,05,19,13,-79.137,-2.643,33,4.26,0
usp0007h1e,1996,05,06,18,30,57,-77.107,-5.731,22.7,4.855,0
usp0007h0g,1996,05,06,05,04,33,-75.121,-6.899,104.5,4.43,0
usp0007gve,1996,05,02,10,22,48,-79.206,2.462,33,4.855,0
usp0007gma,1996,04,26,06,54,55,-77.364,-3.418,33,4.26,0
usp0007gbm,1996,04,19,02,13,01,-80.113,-3.781,91.5,4.43,0
usp0007fmg,1996,04,01,21,37,53,-77.721,-2.524,33,4.94,0
usp0007ffq,1996,03,29,13,57,24,-78.54,-1.262,33,4.685,0
usp0007fau,1996,03,26,13,02,07,-77.974,-1.4,33,4.685,0
usp0007fa5,1996,03,26,05,54,49,-74.595,2.181,61.5,4.345,0
usp0007exy,1996,03,18,05,53,21,-75.364,-6.815,18.8,4.855,0
usp0007epy,1996,03,14,03,12,02,-77.817,-3.244,33,4.77,0
usp0007dnd,1996,02,21,22,16,21,-80.926,-1.888,33,4.94,0
usp0007dmm,1996,02,21,14,00,59,-77.174,-5.128,33,4.515,0
usp0007de0,1996,02,19,01,26,49,-77.554,-1.521,200,4.345,0
usp0007ccn,1996,02,05,08,46,11,-77.549,-2.306,33,4.77,0
usp0007cce,1996,02,05,06,27,33,-83.562,0.771,10,4.345,0
usp0007ccd,1996,02,05,06,26,19,-83.621,0.672,10,4.26,0
usp0007c83,1996,02,03,12,44,30,-79.76,2.818,33,5.11,0
usp0007c7y,1996,02,03,12,26,49,-79.84,2.717,33,5.28,0
usp0007bv2,1996,01,28,00,28,30,-77.637,-1.971,155.1,5.3,0
usp0007buz,1996,01,27,22,49,19,-83.041,3.631,33,4.6,0
usp0007bt5,1996,01,27,00,36,54,-77.847,-2.784,33,4.855,0
usp0007brt,1996,01,26,10,55,48,-78.788,-4.308,33,4.43,0
usp0007bm2,1996,01,24,00,30,10,-80.361,-6.773,45.8,4.77,0
usp0007bff,1996,01,21,11,07,52,-77.859,-2.587,33,4.515,0
usp0007b98,1996,01,17,19,46,01,-78.96,-0.01,24.6,5.11,0
usp0007b3d,1996,01,15,00,51,13,-77.72,-3.042,33,4.26,0
usp0007av1,1996,01,11,01,55,29,-79.767,-2.074,100,4.6,0
usp0007arx,1996,01,09,23,45,03,-77.93,-2.893,33,4.515,0
usp0007ab9,1996,01,04,11,17,23,-75.535,-5.555,32.9,4.685,0
usp00079s8,1995,12,28,13,44,03,-77.329,-4.017,117.2,4.685,0
usp00079gr,1995,12,24,06,58,00,-80.988,-4.886,33,4.77,0
usp0007957,1995,12,17,15,36,53,-82.976,3.566,33,4.26,0
usp0007930,1995,12,16,10,35,41,-78.657,-5.58,33,4.855,0
usp00078g1,1995,12,07,04,55,25,-79.472,-4.208,91.8,5.195,0
usp00078em,1995,12,06,15,38,24,-75.69,-6.409,33,5.11,0
usp00077u7,1995,11,30,18,00,30,-81.702,-5.97,33,5.6,0
usp000779x,1995,11,22,18,58,08,-82.508,3.938,10,4.6,0
usp00076u5,1995,11,14,06,25,45,-77.769,-2.897,25.5,5.487,0
usp00076sn,1995,11,13,12,36,53,-79.414,2.94,10,5.4,0
usp00076hb,1995,11,09,06,15,23,-77.211,-1.848,33,4.77,0
usp00076dz,1995,11,07,04,04,24,-77.676,-2.357,33,5.1,0
usp00076ar,1995,11,05,09,24,22,-78.839,-2.825,33,5.2,0
usp00075xu,1995,10,29,05,50,22,-77.679,-2.666,33,4.515,0
usp00075xr,1995,10,29,05,28,48,-77.833,-2.701,33,5.1,0
usp00075w9,1995,10,28,06,09,52,-80.258,-2.073,33,4.855,0
usp00075vy,1995,10,28,01,26,57,-79.65,2.733,33,5.025,0
usp00075vt,1995,10,28,00,12,58,-80.318,-4.682,33,5.11,0
usp00075kh,1995,10,23,03,46,23,-77.979,-3.007,33,4.6,0
usp00075kc,1995,10,23,00,42,10,-77.796,-2.802,33,5.11,0
usp00075h3,1995,10,21,15,36,18,-77.935,-2.893,33,5.28,0
usp00075g8,1995,10,20,20,18,56,-77.822,-2.819,33,5.195,0
usp00075fs,1995,10,20,12,30,11,-77.945,-2.965,33,4.6,0
usp00075dq,1995,10,19,09,13,40,-77.871,-2.916,33,4.94,0
usp00075dn,1995,10,19,08,51,17,-77.599,-2.693,33,4.855,0
usp00075au,1995,10,18,02,25,35,-77.953,-2.843,33,5.025,0
usp0007564,1995,10,15,03,46,34,-77.793,-2.79,33,4.6,0
usp00074yv,1995,10,11,09,52,48,-77.847,-2.905,33,4.77,0
usp00074xv,1995,10,10,17,29,23,-79.3,1.123,55.5,5.1,0
usp00074xh,1995,10,10,14,49,47,-77.822,-2.905,33,4.77,0
usp00074te,1995,10,08,11,06,01,-77.756,-2.558,33,4.77,0
usp00074td,1995,10,08,10,39,44,-78.072,-2.868,33,4.77,0
usp00074tc,1995,10,08,10,27,39,-77.835,-2.581,33,5.4,0
usp00074s8,1995,10,08,00,01,06,-77.64,-2.764,33,4.685,0
usp00074rw,1995,10,07,21,37,15,-77.691,-2.675,33,5.025,0
usp00074ru,1995,10,07,21,28,03,-77.823,-2.775,12.3,5.8,0
usp00074rt,1995,10,07,21,19,49,-77.706,-2.828,33,5.11,0
usp00074r9,1995,10,07,14,15,36,-77.907,-2.773,33,4.94,0
usp00074r1,1995,10,07,11,02,15,-77.56,-2.69,33,4.685,0
usp00074qw,1995,10,07,09,58,53,-77.878,-2.802,33,4.855,0
usp00074qu,1995,10,07,09,15,24,-77.829,-2.794,33,5.025,0
usp00074qk,1995,10,07,05,53,52,-77.81,-2.847,33,4.855,0
usp00074q0,1995,10,06,23,16,29,-77.834,-2.676,33,4.77,0
usp00074pz,1995,10,06,23,12,27,-77.749,-2.813,33,4.855,0
usp00074pg,1995,10,06,18,05,54,-77.811,-2.736,33,5.11,0
usp00074k8,1995,10,06,00,14,45,-77.983,-2.908,33,4.94,0
usp00074j7,1995,10,05,12,04,28,-77.85,-2.85,33,4.94,0
usp00074hd,1995,10,05,02,45,18,-77.851,-2.818,33,5.195,0
usp00074hb,1995,10,05,01,36,55,-77.884,-2.724,33,5.3,0
usp00074h9,1995,10,05,01,13,15,-77.891,-2.996,33,4.685,0
usp00074h6,1995,10,05,00,17,51,-77.336,-2.464,33,4.77,0
usp00074h4,1995,10,04,23,59,50,-77.868,-2.969,33,4.94,0
usp00074h2,1995,10,04,22,46,21,-77.742,-2.693,33,4.77,0
usp00074ga,1995,10,04,12,56,37,-77.18,-2.403,20,4.94,0
usp00074g7,1995,10,04,12,41,07,-77.458,-2.656,33,4.685,0
usp00074fq,1995,10,04,08,38,12,-77.801,-2.635,59.9,5.3,0
usp00074ff,1995,10,04,07,23,15,-77.416,-2.305,33,4.685,0
usp00074fd,1995,10,04,06,33,49,-77.853,-2.923,33,4.43,0
usp00074fc,1995,10,04,06,18,57,-77.811,-2.835,33,4.855,0
usp00074fa,1995,10,04,05,08,28,-77.484,-2.485,33,4.515,0
usp00074ex,1995,10,04,01,14,48,-77.432,-2.851,33,4.26,0
usp00074ef,1995,10,03,20,43,13,-77.944,-2.535,33,4.685,0
usp00074ed,1995,10,03,20,08,59,-77.786,-2.682,33,4.94,0
usp00074e5,1995,10,03,18,13,57,-77.448,-2.42,33,4.77,0
usp00074e4,1995,10,03,18,04,27,-77.731,-2.976,45.7,5.025,0
usp00074e0,1995,10,03,17,01,00,-77.903,-2.883,33,5.195,0
usp00074dt,1995,10,03,15,07,51,-77.815,-2.683,33,4.77,0
usp00074ds,1995,10,03,14,54,26,-77.708,-2.742,33,4.685,0
usp00074dr,1995,10,03,14,29,27,-77.899,-2.927,33,5.025,0
usp00074dp,1995,10,03,14,17,31,-77.92,-2.73,33,4.6,0
usp00074dm,1995,10,03,13,47,46,-77.675,-2.512,33,4.6,0
usp00074dh,1995,10,03,13,21,11,-77.552,-2.465,33,4.855,0
usp00074dg,1995,10,03,13,12,31,-77.449,-2.568,33,4.77,0
usp00074de,1995,10,03,12,44,58,-77.851,-2.778,16.7,6.5,0
usp00074da,1995,10,03,11,40,16,-77.785,-2.672,33,5.195,0
usp00074d9,1995,10,03,11,12,21,-77.692,-2.568,33,4.94,0
usp00074d6,1995,10,03,10,06,59,-77.825,-2.809,27.4,5.025,0
usp00074d3,1995,10,03,09,30,52,-77.976,-2.999,33,5.025,0
usp00074d0,1995,10,03,07,38,18,-77.334,-2.226,33,4.515,0
usp00074cx,1995,10,03,07,10,16,-77.978,-2.849,33,4.77,0
usp00074cw,1995,10,03,07,05,14,-77.966,-2.479,33,4.685,0
usp00074cv,1995,10,03,06,43,30,-77.479,-2.255,33,4.77,0
usp00074cu,1995,10,03,06,31,47,-77.803,-2.679,33,5.11,0
usp00074cs,1995,10,03,06,27,24,-77.916,-2.896,18.9,5.45,0
usp00074cr,1995,10,03,06,19,10,-77.679,-2.582,33,4.345,0
usp00074cp,1995,10,03,05,52,42,-77.365,-2.4,33,3.835,0
usp00074cj,1995,10,03,05,20,26,-77.821,-2.822,33,5.28,0
usp00074ch,1995,10,03,04,58,19,-77.674,-2.541,33,4.94,0
usp00074cg,1995,10,03,04,46,33,-77.595,-2.814,33,4.855,0
usp00074ce,1995,10,03,04,32,52,-77.492,-2.234,33,4.43,0
